Price,Close,High,Low,Open,Volume
Ticker,HMC.AX,HMC.AX,HMC.AX,HMC.AX,HMC.AX
Date,,,,,
2023-04-03,3.6358892917633057,3.6552291100267684,3.5005103333702463,3.5005103333702463,837060
2023-04-04,3.519850492477417,3.703578771737459,3.519850492477417,3.664899133998503,740117
2023-04-05,3.6262195110321045,3.6842389678768996,3.5488602352390446,3.597209782609707,1790860
2023-04-06,3.6648991107940674,3.742258385782177,3.587539835805958,3.7229185670351495,2117197
2023-04-11,3.6552295684814453,3.7132490305488854,3.597210106414005,3.6939092098597386,1311260
2023-04-12,3.722918748855591,3.9018121962768304,3.67456919962672,3.7519287089417497,1248207
2023-04-13,3.722918748855591,3.742258568547139,3.664899289780946,3.6939090193182684,2818814
2023-04-14,3.8002781867980957,3.84862773511892,3.73258858860011,3.7422584982642744,529162
2023-04-17,3.693909168243408,3.7906085011485553,3.6552295273008877,3.780938590912925,459185
2023-04-18,3.6552295684814453,3.7229189408934587,3.587540196069432,3.7229189408934587,1131098
2023-04-19,3.6648991107940674,3.6939088389146084,3.5972097451794713,3.5972097451794713,478079
2023-04-20,3.742258310317993,3.7712682684023613,3.6552291277113493,3.703578673603929,495382
2023-04-21,3.7519285678863525,3.7906082058152712,3.7035787899263766,3.7035787899263766,2933992
2023-04-24,3.8002781867980957,3.838957825454755,3.7519286384772714,3.8002781867980957,441587
2023-04-26,3.809948205947876,3.8292880258319695,3.7229187859206156,3.742258605804709,1115638
2023-04-27,3.761598587036133,3.790608316328586,3.732588627194845,3.732588627194845,767101
2023-04-28,3.7906081676483154,3.8292878051877755,3.7180837319874147,3.771268348878585,843008
2023-05-01,3.9259870052337646,3.935657145429031,3.79060827018368,3.79060827018368,976705
2023-05-02,3.945326805114746,4.153230207313407,3.916317306867007,4.022686081905598,2147035
2023-05-03,3.8292880058288574,3.8873074651780612,3.7809384563711874,3.8582977355034593,1546735
2023-05-04,3.896977424621582,3.945326741284809,3.838957737418291,3.848627646860702,387370
2023-05-05,3.9646666049957275,4.032356202406755,3.9163172877858443,3.9453267858922425,993102
2023-05-08,4.1000447273254395,4.11938500464258,3.974336152447156,3.974336152447156,655012
2023-05-09,4.061365604400635,4.100045241692248,3.9598314412357363,4.071035744272362,837603
2023-05-10,4.042025566101074,4.0807052012907405,3.9936762526628033,4.0130160702576365,532895
2023-05-11,4.138725757598877,4.16773525794526,4.08070583471072,4.129055616751619,781943
2023-05-12,4.158065319061279,4.196744957844371,4.10488046991128,4.148395178816674,788082
2023-05-15,4.138725757598877,4.16773525794526,4.042026193517079,4.16773525794526,645603
2023-05-16,4.1000447273254395,4.13872482086213,4.051695417325358,4.109714865984009,512610
2023-05-17,4.051696300506592,4.090375941377009,4.032356480071384,4.051696300506592,275550
2023-05-18,4.080705642700195,4.158065382545144,4.061365823013376,4.090375783092441,375315
2023-05-19,4.167734622955322,4.177404762329251,4.075870604391115,4.109715170004619,977011
2023-05-22,4.206414222717285,4.283773492664642,4.177404727035836,4.196744544522676,793487
2023-05-23,4.274104118347168,4.312783756070863,4.206414521781875,4.264433978367418,449434
2023-05-24,4.225754261016846,4.283773716509114,4.172569875423345,4.245094079514269,428824
2023-05-25,4.148395538330078,4.225754822600467,4.119386037277535,4.196745321547924,567213
2023-05-26,4.158065319061279,4.196744957844371,4.100045399788977,4.129055359425128,379872
2023-05-29,4.274104118347168,4.312783756070863,4.2354244806234735,4.274104118347168,498037
2023-05-30,4.254764556884766,4.341793516479222,4.216084916821078,4.341793516479222,244705
2023-05-31,4.254764556884766,4.293444196948453,4.172570206475009,4.245094416320003,937966
2023-06-01,4.148395538330078,4.264434464735661,4.119386037277535,4.235424963683118,756303
2023-06-02,4.177404880523682,4.211249447094775,4.138725244128821,4.167734740876147,378367
2023-06-05,4.332123279571533,4.356298166775028,4.259599079058669,4.322453140251087,742260
2023-06-06,4.390143394470215,4.496512637553204,4.30311397184798,4.3127841126272015,1349077
2023-06-07,4.370802879333496,4.448162148881371,4.31278342717259,4.448162148881371,651026
2023-06-08,4.274104118347168,4.370803212656406,4.269269048357293,4.361133533774308,965533
2023-06-09,4.254764556884766,4.322453696447378,4.254764556884766,4.312784016980297,487247
2023-06-13,4.30311393737793,4.3514637186913525,4.274104437468026,4.322453757683761,1129349
2023-06-14,4.399813175201416,4.428822672969778,4.332123578579147,4.3708032163354,1019564
2023-06-15,4.4288225173950195,4.4771722934407405,4.370803062798736,4.44816233559378,1285702
2023-06-16,4.457832336425781,4.525521467464797,4.399812883636215,4.477172154022304,10196252
2023-06-19,4.535191535949707,4.583540848636745,4.477172084066692,4.564201031342407,948493
2023-06-20,4.689909934997559,4.689909934997559,4.525521262329797,4.58354071248943,655375
2023-06-21,4.805949687957764,4.815619828582118,4.680241087524942,4.689910767051613,949081
2023-06-22,4.641561031341553,4.796279578687058,4.593211254747262,4.796279578687058,825553
2023-06-23,4.612551212310791,4.656065920338819,4.544861615256342,4.612551212310791,1147019
2023-06-26,4.641561031341553,4.670570528420014,4.573871436329074,4.602881394505177,686551
2023-06-27,4.6705708503723145,4.723755700511707,4.617386461330596,4.6705708503723145,730229
2023-06-28,4.805949687957764,4.805949687957764,4.641561447222891,4.641561447222891,528984
2023-06-29,4.863969326019287,4.883309145043119,4.7866095888263,4.815619547910877,536818
2023-06-30,4.892979145050049,4.902649285745282,4.796280043586152,4.834959684171711,530865
2023-07-03,4.815619468688965,4.912318562217328,4.815619468688965,4.883309064707643,774116
2023-07-04,4.931658744812012,4.946163494637107,4.825289503533392,4.834959644148577,633810
2023-07-05,4.863969326019287,4.970338100101538,4.863969326019287,4.931658462053872,696173
2023-07-06,4.844629764556885,4.863969584608905,4.7866098433031405,4.844629764556885,506867
2023-07-07,4.689909934997559,4.7672692018770695,4.670570118277681,4.7092497517174365,469749
2023-07-10,4.62222146987915,4.7866097050235,4.602881650385834,4.7866097050235,643033
2023-07-11,4.62222146987915,4.699580747852413,4.588376439942596,4.65123096857029,1358041
2023-07-12,4.63189172744751,4.718921156583371,4.63189172744751,4.680241512766927,454182
2023-07-13,4.825289726257324,4.825289726257324,4.69958112014129,4.718920941166657,579476
2023-07-14,4.883309841156006,4.902649662936718,4.81562023437465,4.84463019759458,455335
2023-07-17,4.999348163604736,5.028357662197562,4.844629608182555,4.960668524749191,628258
2023-07-18,4.892979145050049,4.999348387209179,4.844629824866944,4.970338426221166,540247
2023-07-19,4.970338344573975,4.999348305085444,4.8929790646736295,4.960668665135271,357582
2023-07-20,4.970338344573975,5.023523195328722,4.950998524598888,4.999348305085444,395408
2023-07-21,4.902648448944092,4.941328082927676,4.854298675915809,4.8736384929076,1157418
2023-07-24,5.0090179443359375,5.0476975839757765,4.834959565956661,4.834959565956661,425205
2023-07-25,4.989678382873535,5.047697845337448,4.950998741230927,5.028358024516144,325537
2023-07-26,4.950998306274414,5.047697401885699,4.9316584871521565,4.989677944518928,342659
2023-07-27,5.144397258758545,5.149231867997953,4.960668735828131,4.970338415404633,396526
2023-07-28,5.038027763366699,5.1057173613874856,4.902649028422789,5.096047221199804,645345
2023-07-31,5.0090179443359375,5.125057324353131,5.004183335204214,5.096047364074414,320596
2023-08-01,5.018687725067139,5.105717138567553,4.980008088199764,5.105717138567553,296892
2023-08-02,4.844629764556885,4.980008504921031,4.820454874217439,4.96066868486901,616019
2023-08-03,4.776939868927002,4.834959325501299,4.757600050068903,4.805949366665324,668823
2023-08-04,4.805949687957764,4.820454898894296,4.743095618290194,4.747930227504688,704961
2023-08-07,4.854299068450928,4.863969208277588,4.7672696544015665,4.776939794228227,107652
2023-08-08,4.902648448944092,4.902648448944092,4.844628997968717,4.892978309899392,322308
2023-08-09,4.796278953552246,4.8929780330396735,4.6222206104748755,4.854298401244702,1632684
2023-08-10,4.776939868927002,4.8591342143483365,4.7285900912329275,4.805949366665324,650298
2023-08-11,4.825289726257324,4.873639509369595,4.728590621130488,4.7382607621920245,263641
2023-08-14,4.815619468688965,4.873638924805983,4.767269691375959,4.77693983127762,297381
2023-08-15,4.796278953552246,4.8639685397422365,4.77693913765476,4.854298401244702,443210
2023-08-16,4.844629764556885,4.883309404660927,4.699580883617887,4.709250563095058,624058
2023-08-17,4.87363862991333,4.883308769229873,4.781774611894278,4.805949037990392,672258
2023-08-18,4.921988487243652,4.931658165625523,4.796279440595936,4.796279440595936,424169
2023-08-21,5.0090179443359375,5.038027904614655,4.9123188452363395,4.9123188452363395,486749
2023-08-22,5.0476975440979,5.067037363765031,4.960668586144647,5.009017904763638,588874
2023-08-23,5.241096496582031,5.521524128073155,5.047697827937936,5.492514166392347,1691384
2023-08-24,5.192746162414551,5.424824447909484,5.1734063437147775,5.376474670611225,2536840
2023-08-25,5.05736780166626,5.105717582503252,4.999348341320479,5.07670762178152,965214
2023-08-28,5.154066562652588,5.173406381493591,5.038027649606572,5.09604710612958,750434
2023-08-29,5.1149468421936035,5.232306886833289,5.036706812433813,5.222527116286996,844636
2023-08-30,5.28120756149292,5.300767570499111,5.095387242760407,5.144287498449584,1013899
2023-08-31,5.2616472244262695,5.408347515999728,5.242087216639633,5.3790072711460875,2030551
2023-09-01,5.242086887359619,5.28120690047558,5.212746644348977,5.2616468939176,342892
2023-09-04,5.2616472244262695,5.310547010719175,5.20296720106636,5.3007672399995425,350940
2023-09-05,5.222527503967285,5.29098730191535,5.1834074861834205,5.212747266347621,416948
2023-09-06,5.320326805114746,5.398566829751424,5.222526774318899,5.271426556543156,454165
2023-09-07,5.29098653793335,5.349666556136156,5.232306519730543,5.281206768073214,424284
2023-09-08,5.251866817474365,5.339887082840677,5.251866817474365,5.320327075686758,366738
2023-09-11,5.33010721206665,5.33010721206665,5.2127471610849465,5.2127471610849465,578318
2023-09-12,5.379007339477539,5.418127355547767,5.305657425932705,5.339887323407311,389855
2023-09-13,5.251866817474365,5.418127111456351,5.251866817474365,5.369226860397877,516604
2023-09-14,5.212746620178223,5.261646869520103,5.144286830716399,5.173626607243655,593765
2023-09-15,5.251866817474365,5.383897215523833,5.251866817474365,5.33010684609004,1955783
2023-09-18,5.222527503967285,5.26164752175115,5.124726993160227,5.124726993160227,387504
2023-09-19,5.183406829833984,5.212746606283032,5.095386567792166,5.183406829833984,664728
2023-09-20,5.046486854553223,5.183407380348499,5.046486854553223,5.124726888523445,843346
2023-09-21,4.938907146453857,5.026926953375714,4.919347137543734,4.938907146453857,1134387
2023-09-22,4.792206764221191,4.89978704455452,4.77753687437718,4.89978704455452,715310
2023-09-25,4.899786949157715,4.899786949157715,4.7922066709189295,4.801986441842066,330883
2023-09-26,4.713966369628906,4.850886419185286,4.7041861329154875,4.841106182471868,719904
2023-09-27,4.616165637969971,4.6992957805042055,4.616165637969971,4.674846122633115,581460
2023-09-28,4.616165637969971,4.6552861165278445,4.5966056318646995,4.635725644075242,583691
2023-09-29,4.606386184692383,4.645506199591681,4.567266169793084,4.616165955243526,513150
2023-10-02,4.557486057281494,4.6357260892154875,4.557486057281494,4.577046065264993,151953
2023-10-03,4.489026069641113,4.5379258543251835,4.40100580432349,4.479245832895886,677408
2023-10-04,4.498805999755859,4.518366007593379,4.410786197660707,4.45968598408082,684132
2023-10-05,4.557486057281494,4.606386310413928,4.489026262512938,4.489026262512938,263200
2023-10-06,4.547706127166748,4.577045904940596,4.479245868448836,4.4988058757471885,958663
2023-10-09,4.557486057281494,4.59660607324849,4.542816167880714,4.557486057281494,441846
2023-10-10,4.567266464233398,4.635726261546923,4.547706455522764,4.577046235415019,537196
2023-10-11,4.5966057777404785,4.6259460210031795,4.547705994099105,4.577045771014459,492828
2023-10-12,4.577045917510986,4.665066183768989,4.577045917510986,4.665066183768989,915775
2023-10-13,4.51836633682251,4.557486355348015,4.420566290508747,4.498806327559757,1145502
2023-10-16,4.5085859298706055,4.58193583768026,4.493915575230802,4.49880569344407,583020
2023-10-17,4.586825847625732,4.694406114041588,4.523255711395788,4.694406114041588,422760
2023-10-18,4.704185962677002,4.718855850868891,4.5672659180755835,4.586825924447215,480554
2023-10-19,4.606386184692383,4.625946192142032,4.5477061623434345,4.625946192142032,982281
2023-10-20,4.547706127166748,4.577045904940596,4.489026105271692,4.4988058757471885,570278
2023-10-23,4.537925720214844,4.577045733344919,4.4988057070847685,4.4988057070847685,758637
2023-10-24,4.479245662689209,4.5574856882885655,4.43034587986328,4.489025899062797,490577
2023-10-25,4.332545757293701,4.469466280315513,4.303205978322869,4.449906272219165,760081
2023-10-26,4.185845851898193,4.3325456767188495,4.166285844165615,4.293425661253692,1343026
2023-10-27,4.176065921783447,4.264086196222897,4.146725674854496,4.254305958464112,378204
2023-10-30,4.1271653175354,4.166285798923111,4.019585509348132,4.088045302495055,645969
2023-10-31,4.156505584716797,4.195625599971048,3.9706852790854206,4.000025523699793,493436
2023-11-01,4.176065921783447,4.51836631543506,4.156505912613281,4.469466525683346,470726
2023-11-02,4.352105617523193,4.41078610616589,4.2151855655007475,4.224965802390318,2382458
2023-11-03,4.459685802459717,4.528146060276671,4.449906032112925,4.508586053235735,359094
2023-11-06,4.528145790100098,4.557485565737237,4.489025778352361,4.547705795973966,384844
2023-11-07,4.498805999755859,4.528146244685825,4.489026229010785,4.508586236848306,306308
2023-11-08,4.577045917510986,4.665066183768989,4.528146132304488,4.5966059248630575,388938
2023-11-09,4.577045917510986,4.694406427970776,4.572156265433489,4.694406427970776,232444
2023-11-10,4.537925720214844,4.567265963236071,4.503695825312863,4.508585943540958,195842
2023-11-13,4.498805999755859,4.5672662603608645,4.498805999755859,4.537926015430899,292164
2023-11-14,4.606386184692383,4.674846443939837,4.5966059477938765,4.635725962693175,337403
2023-11-15,5.00736665725708,5.017146894324874,4.811766579374917,4.870446602739566,472626
2023-11-16,4.8900065422058105,5.075826846771315,4.870446534690882,5.007366587295382,628583
2023-11-17,4.831326484680176,4.860666262566454,4.753086455186952,4.860666262566454,509839
2023-11-20,4.978026390075684,4.997586395943773,4.782425865047464,4.782425865047464,607732
2023-11-21,4.860666275024414,4.987806556450446,4.860666275024414,4.978026785912408,599059
2023-11-22,4.674846649169922,4.850886723945088,4.674846649169922,4.850886723945088,239081
2023-11-23,4.567266464233398,4.655286736604951,4.567266464233398,4.596606244125653,289169
2023-11-24,4.625946521759033,4.635726293007024,4.5672664952289015,4.596606275320269,102954
2023-11-27,4.557486057281494,4.684626342347921,4.557486057281494,4.655286563546362,293676
2023-11-28,4.635725498199463,4.665065739607765,4.5183654652608904,4.5183654652608904,201938
2023-11-29,4.713966369628906,4.753086383787871,4.518365832486723,4.6161658678841375,315417
2023-11-30,4.713966369628906,4.772646390867354,4.6161658678841375,4.772646390867354,480515
2023-12-01,4.762866020202637,4.79220626317037,4.498805698882399,4.498805698882399,280109
2023-12-04,4.919346809387207,4.938906816992534,4.8019862974078755,4.811766534384223,600298
2023-12-05,4.85088586807251,4.909565882644278,4.811765858357997,4.870445872929766,196779
2023-12-06,5.574606895446777,5.613726907837136,4.870446206072987,4.938906460929782,1705072
2023-12-07,5.339886665344238,5.633287216060993,5.320326659719609,5.379006676593496,1319531
2023-12-08,5.349666595458984,5.383896956089396,5.2860969250325045,5.379006837949719,511545
2023-12-11,5.339886665344238,5.398566682218125,5.310546423733635,5.379006676593496,693383
2023-12-12,5.300767421722412,5.3790074555512115,5.2812074132652125,5.3790074555512115,452956
2023-12-13,5.359447002410889,5.45724703658224,5.2909867453172685,5.45724703658224,1106499
2023-12-14,5.437687397003174,5.535487437779828,5.369227135285826,5.535487437779828,3369195
2023-12-15,5.93646764755249,5.93646764755249,5.476806807247459,5.603947079361389,1282484
2023-12-18,5.828887462615967,5.868007475142463,5.750647437562974,5.819107226310675,427254
2023-12-19,5.868007659912109,5.877787896525357,5.6724075911206455,5.80932763927467,612495
2023-12-20,5.858227729797363,5.956028235657301,5.819107713992338,5.956028235657301,302810
2023-12-21,5.789767742156982,5.809327749406944,5.672407698657212,5.672407698657212,852019
2023-12-22,5.77020788192749,5.838667675872981,5.740867637131301,5.789767889675826,219900
2023-12-27,5.93646764755249,5.990257547440386,5.887567399401801,5.887567399401801,221545
2023-12-28,6.034268379211426,6.073388395742182,5.975588354415291,6.034268379211426,388863
2023-12-29,6.0244879722595215,6.161408492608961,5.975588186146752,6.063607987688685,287233
2024-01-02,5.946247577667236,6.083167623293861,5.926687571149147,6.063607616775772,158880
2024-01-03,5.691967964172363,5.926688061822005,5.691967964172363,5.8386677920297,236683
2024-01-04,5.574606895446777,5.721307175084289,5.564827125522854,5.701747168889109,354501
2024-01-05,5.594167232513428,5.672407728269075,5.525707439954858,5.613727239865499,185308
2024-01-08,5.457247257232666,5.603947547594834,5.4279074789686526,5.574607302983454,227306
2024-01-09,5.5648274421691895,5.58438744947736,5.515927190725083,5.574607212649595,250965
2024-01-10,5.525707244873047,5.672407528008097,5.4963670017071,5.594167035014685,268225
2024-01-11,5.574606895446777,5.6479572684392,5.535486883056419,5.603947137913213,209424
2024-01-12,5.555047035217285,5.584387278454671,5.379006974835002,5.379006974835002,131747
2024-01-15,5.584387302398682,5.613727079414522,5.515927045449475,5.515927045449475,34086
2024-01-16,5.574606895446777,5.594166901641956,5.398566839690163,5.4768068644708805,424563
2024-01-17,5.437687397003174,5.623507707652507,5.427907626099198,5.603947699497176,326716
2024-01-18,5.398566722869873,5.452356622155817,5.330106469494499,5.330106469494499,253055
2024-01-19,5.4865875244140625,5.525707539825252,5.4181272642707965,5.47680728738758,397350
2024-01-22,5.594167232513428,5.603947469363144,5.388787388490357,5.388787388490357,374322
2024-01-23,5.7115278244018555,5.740867602674577,5.515927281745124,5.574607304637933,388626
2024-01-24,5.731087684631348,5.7408674550216,5.623507412254438,5.662627426510158,244117
2024-01-25,5.721307277679443,5.7604272907713066,5.647957369719035,5.7604272907713066,372735
2024-01-29,5.760427474975586,5.799547489318411,5.726197579012453,5.760427474975586,360714
2024-01-30,5.809327602386475,5.868007622651306,5.7310875753667,5.838667379345217,281580
2024-01-31,6.0244879722595215,6.063607987688685,5.819107658082731,5.838667665797313,604259
2024-02-01,5.838667392730713,5.965807670102998,5.789767608904921,5.9169078862772055,381468
2024-02-02,6.004927635192871,6.024487641834646,5.897347831836783,5.897347831836783,577125
2024-02-05,5.985368251800537,6.004928260479073,5.88756820840786,5.995148489313501,323641
2024-02-06,6.0244879722595215,6.063607987688685,5.770207871969963,5.770207871969963,429117
2024-02-07,6.10272741317749,6.210307678381771,5.985367378234998,5.985367378234998,465492
2024-02-08,6.141848564147949,6.239648603982855,6.08316807389963,6.171188342924733,223332
2024-02-09,6.161407947540283,6.190747723342929,6.083167457256129,6.112507699406103,288994
2024-02-12,6.161407947540283,6.268987747279754,6.053827681453484,6.053827681453484,199151
2024-02-13,6.141848564147949,6.220088596015874,6.122288556180968,6.16140857211493,344694
2024-02-14,6.10272741317749,6.132067655086776,5.848447337468757,5.91690759102554,367017
2024-02-15,6.268988132476807,6.288548139662875,6.16140832612711,6.190748103732534,492043
2024-02-16,6.37656831741333,6.405908560962302,6.298328289745873,6.396128324330195,383741
2024-02-19,6.122288227081299,6.46458858127702,6.048937851387491,6.445028574361475,559918
2024-02-20,6.7090888023376465,6.777548592362698,6.083167657540351,6.083167657540351,785386
2024-02-21,6.846009254455566,7.110069592759244,6.787329231093346,6.865569262242974,781791
2024-02-22,6.787329196929932,6.855789457014953,6.709089166174119,6.846009219996792,561776
2024-02-23,6.738429069519043,6.806889330873872,6.591728775957195,6.806889330873872,824033
2024-02-26,6.768026828765869,6.876551699473887,6.66936764155671,6.876551699473887,423673
2024-02-27,6.77789306640625,6.856820422626456,6.708831864935646,6.856820422626456,446130
2024-02-28,6.846954345703125,6.994943365352105,6.827222507779536,6.876551867366446,458599
2024-02-29,6.916015625,6.916015625,6.748294776852802,6.817355970482285,646447
2024-03-01,6.906149864196777,6.985077215945109,6.846954350385529,6.916016018387381,470125
2024-03-04,6.876552104949951,7.024541129711922,6.856820266344631,6.856820266344631,265514
2024-03-05,6.906149864196777,6.945613540070943,6.856820034132008,6.916016018387381,679824
2024-03-06,6.886417865753174,6.994943207099717,6.846954190798815,6.975211369622538,417568
2024-03-07,6.906149864196777,6.955479694261547,6.851887427480831,6.916016018387381,781942
2024-03-08,6.916015625,7.054138482703064,6.876551480926455,7.004808655444207,424061
2024-03-11,6.975211143493652,7.004808663527844,6.8765514888620825,6.8765514888620825,156630
2024-03-12,6.985077381134033,7.083736573152623,6.945613704326598,6.975211697154243,281122
2024-03-13,6.96534538269043,7.093602564589752,6.88641803088904,7.004809058591125,347553
2024-03-14,7.103468418121338,7.103468418121338,6.935748026756798,6.9456137107457065,399615
2024-03-15,7.192261695861816,7.251457209231545,7.004809001635614,7.004809001635614,1090017
2024-03-18,7.024540901184082,7.231725435021724,7.004809063220693,7.202127913298705,418306
2024-03-19,7.0442728996276855,7.221859915788035,7.0442728996276855,7.0442728996276855,589370
2024-03-20,7.064004421234131,7.137999164797138,7.064004421234131,7.093602412748157,353347
2024-03-21,7.142931938171387,7.236658521451386,7.133066254399039,7.1626642466043355,399197
2024-03-22,7.064004421234131,7.221859591902079,7.044272583706151,7.152797925332094,244075
2024-03-25,7.103468418121338,7.133066410976337,7.044272902855476,7.083736579699384,293370
2024-03-26,6.985077381134033,7.073870889172832,6.916016181943089,7.044272896345187,374546
2024-03-27,6.906149864196777,7.014675208072797,6.906149864196777,6.994943370135713,319402
2024-03-28,7.093602180480957,7.1133340173628525,6.906149494880898,6.994942996071479,1056128
2024-04-02,6.916015625,7.034406645888341,6.911082548185295,6.985076818629484,346575
2024-04-03,6.639770030975342,6.994943595742305,6.639770030975342,6.90615008693953,572700
2024-04-04,6.679233551025391,6.718697227244178,6.570708206201663,6.570708206201663,435074
2024-04-05,6.629903316497803,6.698964980894067,6.60523887319723,6.639769470173312,389880
2024-04-08,6.620038032531738,6.679233546822672,6.560842518240805,6.590440040164207,344998
2024-04-09,6.659501552581787,6.659501552581787,6.5608423644101395,6.639769714947457,194262
2024-04-10,6.718697547912598,6.777893065066047,6.659502030759148,6.718697547912598,184264
2024-04-11,6.620038032531738,6.679233546822672,6.481915165852895,6.511512687776297,484467
2024-04-12,6.462183475494385,6.620038183879081,6.462183475494385,6.600306345330994,253749
2024-04-15,6.383255481719971,6.4720489880556595,6.3635236436947205,6.462183304265098,325011
2024-04-16,6.176071643829346,6.3437920379634125,6.151406727783583,6.3437920379634125,1370371
2024-04-17,6.097143650054932,6.274730664326015,6.097143650054932,6.225400833596463,415246
2024-04-18,6.116875648498535,6.176071635102377,6.087278125640758,6.116875648498535,244597
2024-04-19,5.9984846115112305,6.057680127624864,5.894892340701337,5.929423411267397,627997
2024-04-22,6.107009410858154,6.107009410858154,6.018215909444243,6.097143257170342,520061
2024-04-23,6.087277889251709,6.343791782649122,6.062612974198619,6.14647340311265,439538
2024-04-24,6.176071643829346,6.195803482577127,6.136607495889639,6.156339334637421,326226
2024-04-26,6.057680130004883,6.107009962007696,6.023149529869399,6.067546284583103,424842
2024-04-29,6.274730682373047,6.274730682373047,6.116875505850944,6.116875505850944,328416
2024-04-30,6.324059963226318,6.324059963226318,6.195803251373855,6.235266927396786,276631
2024-05-01,6.176071643829346,6.235267160072689,6.146473650485603,6.185937327981164,481902
2024-05-02,6.324059963226318,6.393121631488511,6.1662052591345935,6.1662052591345935,388248
2024-05-03,6.402987480163574,6.624971251564305,6.3536581190866315,6.363523803124364,644412
2024-05-06,6.373389720916748,6.4819150639663246,6.3536578831299275,6.4819150639663246,317975
2024-05-07,6.807490825653076,7.03440720218965,6.718697317742723,6.83708834799377,841996
2024-05-08,6.906149864196777,6.965345378008027,6.807490674511363,6.866686188322612,1052607
2024-05-09,6.77789306640625,6.935748249290814,6.7482955430457485,6.916016410235763,739380
2024-05-10,6.906149864196777,6.935747856324465,6.768026998637197,6.777892682383676,276792
2024-05-13,6.787758827209473,6.94561353048835,6.703898398481538,6.92588169257849,364596
2024-05-14,6.797624588012695,6.817356426146271,6.738429073611967,6.777892749879119,290348
2024-05-15,6.886417865753174,6.886417865753174,6.817356199360989,6.8666860282759945,284455
2024-05-16,7.093602180480957,7.152797691126644,7.03440666983527,7.0442723530541675,1506023
2024-05-17,6.8962836265563965,6.975211447793772,6.866686105230984,6.906149780627613,573014
2024-05-20,6.9357476234436035,6.9456133068588235,6.866685957760627,6.906149632309725,242982
2024-05-21,6.925881862640381,6.99494353224273,6.886418185851649,6.906150024246015,529357
2024-05-22,6.955479621887207,7.009742058038533,6.916015946423675,6.935747784155441,238675
2024-05-23,6.8272223472595215,6.881484782662555,6.718697006009342,6.846954184719181,470902
2024-05-24,6.8272223472595215,6.8272223472595215,6.8272223472595215,6.8272223472595215,0
2024-05-27,7.152798175811768,7.38958023443925,6.945613639290655,6.9554797936221995,4327910
2024-05-28,7.014675140380859,7.409312365758376,6.985077148538795,7.271189031087567,2085277
2024-05-29,7.064004421234131,7.133066087804115,6.9258815585382765,6.9258815585382765,893699
2024-05-30,7.103468418121338,7.152798249398291,6.906150033901798,6.906150033901798,683197
2024-05-31,7.103468418121338,7.202128080675244,6.99494354202266,7.202128080675244,1582344
2024-06-03,7.133066177368164,7.167596775864671,7.059071903320186,7.123200023258235,422781
2024-06-04,7.182396411895752,7.226792696560651,7.1232004247875915,7.1232004247875915,382612
2024-06-05,7.369848251342773,7.389580089173839,7.182396027169712,7.202127865000777,482225
2024-06-06,7.399446487426758,7.498105679836954,7.300787295016562,7.429044480371886,576543
2024-06-07,7.389580249786377,7.458641918918223,7.221859859798978,7.389580249786377,278150
2024-06-11,7.251457214355469,7.345183796756858,7.192261700943912,7.211993538747764,1168997
2024-06-12,7.271189212799072,7.310652889278634,7.221859852421687,7.251457374559292,598860
2024-06-13,7.271189212799072,7.30078720538081,6.916016124483022,7.251457374559292,1084190
2024-06-14,7.290920734405518,7.359982400467575,7.251457059639803,7.350116246554091,418903
2024-06-17,7.271189212799072,7.350116565758195,7.251457374559292,7.281055367141029,727833
2024-06-18,7.320518970489502,7.4191781607028116,7.320518970489502,7.359982646574826,630700
2024-06-19,7.300787448883057,7.448776475839336,7.241591932189374,7.350116810905718,821734
2024-06-20,7.310652732849121,7.340250724797536,7.26132337352726,7.320518886979967,695815
2024-06-21,7.320518970489502,7.3994463226601495,7.182396104190868,7.251457302118121,1442559
2024-06-24,7.35011625289917,7.498105268620411,7.34025056942128,7.438909756420737,417803
2024-06-25,7.379714488983154,7.404379404162105,7.300787136765815,7.300787136765815,602450
2024-06-26,7.251457214355469,7.340250719694865,7.202127855067899,7.261323368479456,1004070
2024-06-27,7.221859931945801,7.266256215641081,7.103468430759307,7.172530100581083,2085312
2024-06-28,7.1133341789245605,7.271188877565003,7.054138666934394,7.271188877565003,1117275
2024-07-01,6.925881862640381,7.1429320849784075,6.866686347457283,7.113334562608927,770411
2024-07-02,6.886417865753174,6.945613378184712,6.7482950034129185,6.935747694668179,1092598
2024-07-03,7.0442728996276855,7.0936027308820355,6.8962838763087735,6.916016185165822,476117
2024-07-04,7.21199369430542,7.231725532534874,7.064004672362447,7.113334503158149,576820
2024-07-05,7.152798175811768,7.162664330143312,7.0640046686043965,7.152798175811768,280125
2024-07-08,7.192261695861816,7.2415915255586505,7.162664174399012,7.202127849978831,344781
2024-07-09,7.142931938171387,7.285988351645505,7.113334416410217,7.221859760570801,531895
2024-07-10,7.152798175811768,7.202128006581225,7.0640046686043965,7.162664330143312,382907
2024-07-11,7.133066177368164,7.271189041798313,7.113334339592428,7.251457204022577,339569
2024-07-12,7.281055450439453,7.310652972915666,7.22185993504289,7.281055450439453,428306
2024-07-15,7.379714488983154,7.399446327037489,7.2119936302992445,7.32051897482015,399976
2024-07-16,7.577032566070557,7.626362394452825,7.419177867957871,7.419177867957871,333196
2024-07-17,7.734888076782227,7.784217436902484,7.606630893670123,7.715156238645298,459446
